时间_s,无吸收边界带能量,PML边界带能量,PML相对无吸收比值
0.339891054879582,11638.8057098341,11638.8057098341,1
0.340350367115906,11793.8376533565,11793.8376533565,1
0.340809679352229,11944.3894279666,11944.3894279666,1
0.341268991588553,12090.8833395354,12090.8833395354,1
0.341728303824877,12233.7718779937,12233.7718779937,1
0.342187616061201,12373.532047667,12373.532047667,1
0.342646928297524,12510.6595565129,12510.6595565129,1
0.343106240533848,12645.6629387017,12645.6629387017,1
0.343565552770172,12779.0576841224,12779.0576841224,1
0.344024865006496,12911.3604464862,12911.3604464862,1
0.344484177242819,13043.0833988056,13043.0833988056,1
0.344943489479143,13174.72880121,13174.72880121,1
0.345402801715467,13306.7838414072,13306.7838414072,1
0.345862113951791,13439.7158027143,13439.7158027143,1
0.346321426188114,13573.9676085572,13573.9676085572,1
0.346780738424438,13709.9537857971,13709.9537857971,1
0.347240050660762,13848.0568823023,13848.0568823023,1
0.347699362897086,13988.624366959,13988.624366959,1
0.348158675133409,14131.9660329368,14131.9660329368,1
0.348617987369733,14278.3519176082,14278.3519176082,1
0.349077299606057,14428.0107451832,14428.0107451832,1
0.349536611842381,14581.1288909725,14581.1288909725,1
0.349995924078705,14737.8498593428,14737.8498593428,1
0.350455236315028,14898.274260961,14898.274260961,1
0.350914548551352,15062.4602689359,15062.4602689359,1
0.351373860787676,15230.424528019,15230.424528019,1
0.351833173024,15402.1434861919,15402.1434861919,1
0.352292485260323,15577.555113782,15577.555113782,1
0.352751797496647,15756.560971756,15756.560971756,1
0.353211109732971,15939.0285880602,15939.0285880602,1
0.353670421969295,16124.7940988143,16124.7940988143,1
0.354129734205618,16313.6651098193,16313.6651098193,1
0.354589046441942,16505.4237332015,16505.4237332015,1
0.355048358678266,16699.8297540425,16699.8297540425,1
0.35550767091459,16896.6238825212,16896.6238825212,1
0.355966983150913,17095.5310483586,17095.5310483586,1
0.356426295387237,17296.2636961688,17296.2636961688,0.999999999999999
0.356885607623561,17498.5250426128,17498.5250426128,1
0.357344919859885,17702.0122589715,17702.0122589715,1
0.357804232096208,17906.4195458264,17906.4195458264,1
0.358263544332532,18111.4410698979,18111.4410698979,0.999999999999999
0.358722856568856,18316.7737366723,18316.7737366723,1
0.35918216880518,18522.1197761795,18522.1197761795,1
0.359641481041503,18727.1891231007,18727.1891231007,1
0.360100793277827,18931.70157622,18931.70157622,1
0.360560105514151,19135.3887260357,19135.3887260357,1
0.361019417750475,19337.9956430494,19337.9956430494,1
0.361478729986798,19539.2823228118,19539.2823228118,1
0.361938042223122,19739.0248871787,19739.0248871787,1
0.362397354459446,19937.016544375,19937.016544375,1
0.36285666669577,20133.0683133556,20133.0683133556,1
0.363315978932093,20327.0095205561,20327.0095205561,1
0.363775291168417,20518.6880794324,20518.6880794324,1
0.364234603404741,20707.9705651767,20707.9705651767,1
0.364693915641065,20894.742098668,20894.742098668,1
0.365153227877389,21078.906055063,21078.906055063,1
0.365612540113712,21260.3836134652,21260.3836134652,1
0.366071852350036,21439.1131648337,21439.1131648337,1
0.36653116458636,21615.0495957237,21615.0495957237,1
0.366990476822684,21788.1634656053,21788.1634656053,1
0.367449789059007,21958.4400954039,21958.4400954039,1
0.367909101295331,22125.8785845703,22125.8785845703,1
0.368368413531655,22290.4907734429,22290.4907734429,1
0.368827725767979,22452.3001669393,22452.3001669393,1
0.369287038004302,22611.3408347266,22611.3408347266,1
0.369746350240626,22767.6563020104,22767.6563020104,1
0.37020566247695,22921.298443963,22921.298443963,1
0.370664974713274,23072.3263956182,23072.3263956182,1
0.371124286949597,23220.8054878134,23220.8054878134,1
0.371583599185921,23366.8062184847,23366.8062184847,1
0.372042911422245,23510.4032673355,23510.4032673355,1
0.372502223658569,23651.6745606277,23651.6745606277,1
0.372961535894892,23790.7003916029,23790.7003916029,1
0.373420848131216,23927.5626008425,23927.5626008425,1
0.37388016036754,24062.3438197356,24062.3438197356,1
0.374339472603864,24195.1267791547,24195.1267791547,1
0.374798784840188,24325.9936844448,24325.9936844448,1
0.375258097076511,24455.0256569238,24455.0256569238,1
0.375717409312835,24582.3022412747,24582.3022412747,1
0.376176721549159,24707.9009774788,24707.9009774788,1
0.376636033785483,24831.8970353101,24831.8970353101,1
0.377095346021806,24954.362908865,24954.362908865,1
0.37755465825813,25075.3681681528,25075.3681681528,1
0.378013970494454,25194.9792644047,25194.9792644047,1
0.378473282730778,25313.2593854834,25313.2593854834,1
0.378932594967101,25430.2683575656,25430.2683575656,1
0.379391907203425,25546.062589144,25546.062589144,1
0.379851219439749,25660.6950533277,25660.6950533277,1
0.380310531676073,25774.2153044154,25774.2153044154,1
0.380769843912396,25886.6695247638,25886.6695247638,1
0.38122915614872,25998.100598066,25998.100598066,1
0.381688468385044,26108.5482052891,26108.5482052891,1
0.382147780621368,26218.0489396839,26218.0489396839,1
0.382607092857691,26326.6364374761,26326.6364374761,1
0.383066405094015,26434.3415210547,26434.3415210547,1
0.383525717330339,26541.1923517098,26541.1923517098,1
0.383985029566663,26647.2145892037,26647.2145892037,1
0.384444341802986,26752.4315557052,26752.4315557052,1
0.38490365403931,26856.8644018651,26856.8644018651,1
0.385362966275634,26960.5322730482,26960.5322730482,1
0.385822278511958,27063.4524739807,27063.4524739807,1
0.386281590748282,27165.6406302962,27165.6406302962,1
0.386740902984605,27267.1108456885,27267.1108456885,1
0.387200215220929,27367.8758535804,27367.8758535804,1
0.387659527457253,27467.9471624203,27467.9471624203,1
0.388118839693577,27567.3351938904,27567.3351938904,1
0.3885781519299,27666.0494134821,27666.0494134821,1
0.389037464166224,27764.0984530425,27764.0984530425,1
0.389496776402548,27861.490225031,27861.490225031,1
0.389956088638872,27958.232028347,27958.232028347,1
0.390415400875195,28054.3306456963,28054.3306456963,1
0.390874713111519,28149.7924325554,28149.7924325554,1
0.391334025347843,28244.6233978741,28244.6233978741,1
0.391793337584167,28338.8292767221,28338.8292767221,1
0.39225264982049,28432.4155951449,28432.4155951449,1
0.392711962056814,28525.3877275355,28525.3877275355,1
0.393171274293138,28617.7509468673,28617.7509468673,1
0.393630586529462,28709.510468161,28709.510468161,1
0.394089898765785,28800.6714855763,28800.6714855763,1
0.394549211002109,28891.2392035344,28891.2392035344,1
0.395008523238433,28981.2188622828,28981.2188622829,1
0.395467835474757,29070.6157583171,29070.6157583171,1
0.39592714771108,29159.4352600719,29159.4352600719,1
0.396386459947404,29247.6828192877,29247.6828192877,1
0.396845772183728,29335.363978451,29335.363978451,1
0.397305084420052,29422.4843746957,29422.4843746957,1
0.397764396656375,29509.049740538,29509.049740538,1
0.398223708892699,29595.0659018068,29595.0659018069,1
0.398683021129023,29680.5387731133,29680.5387731133,1
0.399142333365347,29765.4743511879,29765.474351188,1
0.39960164560167,29849.8787063997,29849.8787063998,1
0.400060957837994,29933.7579727515,29933.7579727516,1
0.400520270074318,30017.1183366337,30017.1183366338,1.00000000000001
0.400979582310642,30099.9660245996,30099.9660245997,1.00000000000001
0.401438894546966,30182.3072904107,30182.3072904109,1.00000000000001
0.401898206783289,30264.1484015855,30264.1484015858,1.00000000000001
0.402357519019613,30345.4956256699,30345.4956256703,1.00000000000001
0.402816831255937,30426.3552164326,30426.3552164331,1.00000000000002
0.403276143492261,30506.7334001756,30506.7334001762,1.00000000000002
0.403735455728584,30586.6363623364,30586.6363623372,1.00000000000003
0.404194767964908,30666.0702345437,30666.0702345446,1.00000000000003
0.404654080201232,30745.0410822777,30745.041082279,1.00000000000004
0.405113392437556,30823.5548932731,30823.5548932747,1.00000000000005
0.405572704673879,30901.6175667879,30901.6175667899,1.00000000000006
0.406032016910203,30979.2349038537,30979.2349038561,1.00000000000008
0.406491329146527,31056.4125986068,31056.4125986099,1.0000000000001
0.406950641382851,31133.1562307902,31133.156230794,1.00000000000012
0.407409953619174,31209.4712595019,31209.4712595067,1.00000000000015
0.407869265855498,31285.3630182567,31285.3630182627,1.00000000000019
0.408328578091822,31360.8367114112,31360.8367114186,1.00000000000024
0.408787890328146,31435.8974119942,31435.8974120035,1.0000000000003
0.409247202564469,31510.5500609691,31510.5500609807,1.00000000000037
0.409706514800793,31584.7994679424,31584.7994679568,1.00000000000046
0.410165827037117,31658.65031332,31658.6503133379,1.00000000000057
0.410625139273441,31732.1071518992,31732.1071519215,1.0000000000007
0.411084451509764,31805.1744178707,31805.1744178983,1.00000000000087
0.411543763746088,31877.8564311901,31877.8564312245,1.00000000000108
0.412003075982412,31950.1574052676,31950.1574053104,1.00000000000134
0.412462388218736,32022.0814559055,32022.0814559586,1.00000000000166
0.412921700455059,32093.6326114038,32093.6326114697,1.00000000000205
0.413381012691383,32164.8148237375,32164.8148238193,1.00000000000255
0.413840324927707,32235.6319806964,32235.6319807981,1.00000000000316
0.414299637164031,32306.0879188637,32306.0879189901,1.00000000000391
0.414758949400355,32376.1864372982,32376.1864374552,1.00000000000485
0.415218261636678,32445.9313117704,32445.9313119654,1.00000000000601
0.415677573873002,32515.3263093934,32515.3263096357,1.00000000000745
0.416136886109326,32584.3752034762,32584.3752037774,1.00000000000924
0.41659619834565,32653.0817884195,32653.0817887939,1.00000000001147
0.417055510581973,32721.4498944636,32721.4498949293,1.00000000001423
0.417514822818297,32789.4834020929,32789.4834026722,1.00000000001767
0.417974135054621,32857.1862558947,32857.1862566156,1.00000000002194
0.418433447290945,32924.5624776673,32924.5624785647,1.00000000002726
0.418892759527268,32991.6161785707,32991.6161796882,1.00000000003387
0.419352071763592,33058.351570114,33058.351571506,1.00000000004211
0.419811383999916,33124.7729737764,33124.7729755109,1.00000000005236
0.42027069623624,33190.8848290647,33190.8848312265,1.00000000006513
0.420730008472563,33256.6916998178,33256.6917025127,1.00000000008103
0.421189320708887,33322.1982785802,33322.1982819405,1.00000000010084
0.421648632945211,33387.4093888803,33387.4093930708,1.00000000012551
0.422107945181535,33452.3299852644,33452.3299904909,1.00000000015624
0.422567257417858,33516.9651509581,33516.9651574772,1.0000000001945
0.423026569654182,33581.3200930496,33581.320101181,1.00000000024214
0.423485881890506,33645.4001351101,33645.4001452521,1.00000000030144
0.42394519412683,33709.2107072004,33709.210719849,1.00000000037523
0.424404506363154,33772.7573332361,33772.757349008,1.000000000467
0.424863818599477,33836.0456157204,33836.0456353825,1.0000000005811
0.425323130835801,33899.0812178852,33899.08124239,1.00000000072287
0.425782443072125,33961.8698433174,33961.8698738469,1.00000000089893
0.426241755308449,34024.4172131846,34024.4172512043,1.00000000111742
0.426701067544772,34086.7290412109,34086.7290885364,1.00000000138838
0.427160379781096,34148.811006594,34148.8110654717,1.00000000172415
0.42761969201742,34210.6687250891,34210.6687982959,1.00000000213988
0.428079004253744,34272.3077185276,34272.3078094924,1.00000000265418
0.428538316490067,34333.7333830705,34333.7334960222,1.00000000328982
0.428997628726391,34394.9509565331,34394.9510966812,1.00000000407467
0.429456940962715,34455.9654851515,34455.9656589058,1.00000000504279
0.429916253199039,34516.781790187,34516.7820054241,1.00000000623572
0.430375565435362,34577.404434794,34577.4047011808,1.00000000770407
0.430834877671686,34637.8376915974,34637.8380209825,1.0000000095094
0.43129418990801,34698.0855114426,34698.0859183292,1.00000001172649
0.431753502144334,34758.1514937924,34758.1519959093,1.00000001444602
0.432212814380657,34818.038859254,34818.0394782428,1.00000001777782
0.432672126616981,34877.7504247145,34877.7511869564,1.00000002185468
0.433131438853305,34937.2885815612,34937.2895191696,1.0000000268369
0.433590751089629,34996.6552774451,34996.6564294546,1.0000000329177
0.434050063325952,35055.8520020277,35055.8534158172,1.00000004032963
0.434509375562276,35114.879777121,35114.8815101131,1.00000004935207
0.4349686877986,35173.7391515945,35173.741273281,1.00000006032018
0.435428000034924,35232.4302013794,35232.4327957322,1.00000007363536
0.435887312271247,35290.952534848,35290.9557031838,1.00000008977756
0.436346624507571,35349.3053037909,35349.3091681667,1.00000010931971
0.436805936743895,35407.4872201433,35407.4919273774,1.0000001329446
0.437265248980219,35465.4965785478,35465.5023049696,1.00000016146459
0.437724561216543,35523.3312847558,35523.3382418081,1.00000019584459
0.438183873452866,35580.9888897932,35580.9973306274,1.00000023722877
0.43864318568919,35638.4666297263,35638.4768569521,1.00000028697154
0.439102497925514,35695.7614707747,35695.7738455483,1.00000034667347
0.439561810161838,35752.8701594254,35752.8851120896,1.00000041822276
0.440021122398161,35809.7892771108,35809.8073196253,1.00000050384308
0.440480434634485,35866.515298918,35866.5370393559,1.0000006061486
0.440939746870809,35923.0446557078,35923.0708151267,1.00000072820718
0.441399059107133,35979.3737989308,35979.4052309708,1.00000087361276
0.441858371343456,36035.4992673471,36035.53698095,1.00000104656807
0.44231768357978,36091.4177547726,36091.4629404676,1.00000125197894
0.442776995816104,36147.1261779101,36147.1802381636,1.00000149556159
0.443236308052428,36202.6217432526,36202.6863274398,1.00000178396437
0.443695620288751,36257.9020120007,36257.9790566178,1.00000212490555
0.444154932525075,36312.9649618875,36313.0567366942,1.00000252732892
0.444614244761399,36367.8090447798,36367.9182056329,1.00000300157903
0.445073556997723,36422.4332389039,36422.5628881227,1.00000355959795
0.445532869234046,36476.8370945453,36476.9908497311,1.00000421514577
0.44599218147037,36531.0207720845,36531.2028444022,1.00000498404681
0.446451493706694,36584.9850712569,36585.2003542808,1.0000058844639
0.446910805943018,36638.7314505763,36638.9856208906,1.00000693720291
0.447370118179341,36692.262035917,36692.5616667611,1.00000816604994
0.447829430415665,36745.5796173334,36745.9323066737,1.00000959814334
0.448288742651989,36798.6876332878,36799.1021477969,1.00001126438294
0.448748054888313,36851.5901415714,36852.0765780833,1.00001319987849
0.449207367124636,36904.2917763281,36904.8617424282,1.00001544443946
0.44966667936096,36956.7976907363,36957.4645062225,1.00001804310784
0.450125991597284,37009.1134850564,37009.8924060778,1.00002104673547
0.450585303833608,37061.2451199248,37062.1535876562,1.00002451260686
0.451044616069932,37113.1988149526,37114.2567307027,1.00002850510826
0.451503928306255,37164.9809328816,37166.2109615418,1.00003309644266
0.451963240542579,37216.5978497457,37218.0257534747,1.00003836739013
0.452422552778903,37268.055811697,37269.7108156851,1.00004440811177
0.452881865015227,37319.3607793627,37321.2759714315,1.00005131899445
0.45334117725155,37370.5182608163,37372.7310264733,1.00005921153251
0.453800489487874,37421.5331344613,37424.0856288373,1.0000682092411
0.454259801724198,37472.4094633415,37475.3491211847,1.00007844859419
0.454719113960522,37523.1503026029,37526.5303871796,1.00009007997861
0.455178426196845,37573.7575020416,37577.6376933864,1.00010326865352
0.455637738433169,37624.2315058741,37628.678528338,1.00011819570224
0.456097050669493,37674.571152058,37679.659440507,1.00013505896135
0.456556362905817,37724.773473678,37730.5858769914,1.00015407390895
0.45701567514214,37774.8335050813,37781.4620247752,1.00017547449132
0.457474987378464,37824.7440956109,37832.2906564594,1.00019951386398
0.457934299614788,37874.4957339256,37883.072982365,1.00022646502015
0.458393611851112,37924.0763860317,37933.8085108943,1.00025662127572
0.458852924087435,37973.47135026,37984.4949189983,1.0002902965767
0.459312236323759,38022.6631325221,38035.1279345333,1.00032782559096
0.459771548560083,38071.6313452527,38085.7012322049,1.00036956354259
0.460230860796407,38120.3526335054,38136.2063446887,1.00041588574313
0.46069017303273,38168.8006317022,38186.6325903867,1.00046718677007
0.461149485269054,38216.9459545505,38236.9670191304,1.00052387923943
0.461608797505378,38264.7562256293,38287.1943769782,1.00058639211541
0.462068109741702,38312.1961471097,38337.2970910706,1.00065516849686
0.462527421978025,38359.2276140088,38387.2552753169,1.00073066281705
0.462986734214349,38405.8098762787,38437.0467574848,1.00081333739105
0.463446046450673,38451.8997519077,38486.6471280558,1.00090365824243
0.463905358686997,38497.4518940431,38536.0298109988,1.00100209013994
0.464364670923321,38542.4191149432,38585.166156401,1.00110909077425
0.464823983159644,38586.7527693223,38634.0255546889,1.00122510400523
0.465283295395968,38630.4031993558,38682.5755719674,1.00135055211157
0.465742607632292,38673.3202432731,38730.7821058134,1.00148582697784
0.466201919868616,38715.4538090627,38778.6095606753,1.00163128015815
0.466661232104939,38756.7545143551,38826.0210418631,1.00178721176156
0.467120544341263,38797.1743930218,38872.978566959,1.00195385811269
0.467579856577587,38836.667668428,38919.4432933443,1.00213137815075
0.468039168813911,38875.191592606,38965.3757604178,1.00231983854271
0.468498481050234,38912.7073498568,39010.7361449851,1.0025191975014
0.468957793286558,38949.1810224472,39055.4845282164,1.00272928731693
0.469417105522882,38984.5846151431,39099.5811725087,1.00294979563078
0.469876417759206,39018.8971342945,39142.9868065455,1.00318024550576
0.470335729995529,39052.1057160789,39185.6629168184,1.00341997437246
0.470795042231853,39084.2067973062,39227.5720438611,1.00366811196395
0.471254354468177,39115.2073208926,39268.6780814435,1.00392355738503
0.471713666704501,39145.1259667389,39308.946576981,1.00418495550075
0.472172978940824,39173.9943972928,39348.3450314242,1.00445067287148
0.472632291177148,39201.8585055563,39386.8431969112,1.00471877350735
0.473091603413472,39228.7796517281,39424.4133704734,1.00498699476461
0.473550915649796,39254.8358730597,39461.0306820988,1.00525272375882
0.47401022788612,39280.1230498822,39496.6733754513,1.00551297472501
0.474469540122443,39304.7560091431,39531.3230795389,1.00576436781195
0.474928852358767,39328.8695452096,39564.9650695902,1.0060031098557
0.475388164595091,39352.6193361867,39597.5885153641,1.00622497773489
0.475847476831415,39376.1827325829,39629.1867150506,1.00642530496635
0.476306789067738,39399.7593938917,39659.7573128404,1.00659897225131
0.476766101304062,39423.5717475684,39689.3024981447,1.00674040272855
0.477225413540386,39447.8652440304,39717.8291843204,1.00684356272817
0.47768472577671,39472.9083807211,39745.3491646235,1.00690196884594
0.478144038013033,39498.9924680266,39771.8792429588,1.00690870216887
0.478603350249357,39526.4311099446,39797.4413368321,1.00685643047645
0.479062662485681,39555.5593729455,39822.0625497407,1.00673743921259
0.479521974722005,39586.7326174688,39845.7752100703,1.00654367196971
0.479981286958328,39620.3249680215,39868.616873404,1.00626678114283
0.480440599194652,39656.7273999179,39890.630285001,1.00589818929647
0.480899911430976,39696.3454233691,39911.8632990823,1.00542916163729
0.4813592236673,39739.59634892,39932.3687514683,1.00485088979907
0.481818535903623,39786.9061221594,39952.2042820699,1.00415458692372
0.482277848139947,39838.7057202183,39971.4321037411,1.00333159376349
0.482737160376271,39895.4271078105,39990.1187140736,1.00237349523812
0.483196472612595,39957.498756458,40008.3345468616,1.00127224656161
0.483655784848918,40025.3407370503,40026.1535601934,1.00002030771327
0.484115097085242,40099.3594029768,40043.6527584522,0.998610784677011
0.484574409321566,40179.9416886875,40060.9116459295,0.997037575522628
0.48503372155789,40267.4490566107,40078.011610288,0.995295519066619
0.485493033794213,40362.2111338012,40095.0352347492,0.993380543544398
0.485952346030537,40464.5190884003,40112.0655386386,0.991289812465293
0.486411658266861,40574.6188048473,40129.1851467892,0.989021864624274
0.486870970503185,40692.7039256489,40146.4753892832,0.986576745124538
0.487330282739509,40818.908836241,40164.0153340994,0.983956124237202
0.487789594975832,40953.301677903,40181.8807564159,0.981163400998672
0.488248907212156,41095.8774816328,40200.1430495894,0.97820378862956
0.48870821944848,41246.5515231786,40218.8680841725,0.975084379152799
0.489167531684804,41405.15300586,40238.1150227318,0.97181418498893
0.489626843921127,41571.4191832033,40257.9350996561,0.968404155803322
0.490086156157451,41744.9900375741,40278.3703765917,0.964867169457644
0.490545468393775,41925.4036337222,40299.4524855671,0.961217996555022
0.491004780630099,42112.092267286,40321.2013732581,0.957473238739574
0.491464092866422,42304.3795276583,40343.6240611549,0.953651241587847
0.491923405102746,42501.4783920614,40366.7134376083,0.949771983582296
0.49238271733907,42702.4904630641,40390.447098801,0.945856943255736
0.492842029575394,42906.4064550224,40414.7862566032,0.941928947113502
0.493301341811717,43112.1080259432,40439.6747319751,0.938012001353311
0.493760654048041,43318.3710400382,40465.0380530606,0.934131110693421
0.494219966284365,43523.8703327434,40490.7826773325,0.930312087775679
0.494679278520689,43727.186034277,40516.7953570863,0.926581356626193
0.495138590757012,43926.8114899771,40542.9426672034,0.922965753534243
0.495597902993336,44121.1627958385,40569.0707134062,0.919492328457687
0.49605721522966,44308.589946024,40595.0050381852,0.916188149693715
0.496516527465984,44487.3895658985,40620.5507401878,0.9130801140853
0.496975839702307,44655.819179582,40645.4928211149,0.910194764486579
0.497435151938631,44812.1129354654,40669.5967720816,0.907558115607058
0.497894464174955,44954.498686935,40692.6094089667,0.905195488717419
0.498353776411279,45081.216299098,40714.2599635237,0.903131355050381
0.498813088647602,45190.5370260273,40734.2614339833,0.901389187088495
0.499272400883926,45280.783777391,40752.3121955575,0.899991316314304
0.49973171312025,45350.3520687877,40768.0978677247,0.898958795422081
0.500191025356574,45397.7314271394,40781.2934314481,0.898311262466927
0.500650337592898,45421.5270016013,40791.5655856323,0.898066803967076
0.501109649829221,45420.4811121084,40798.5753281993,0.898241813588431
0.501568962065545,45393.494452351,40801.9807432258,0.898850842735958
0.502028274301869,45339.6466521071,40801.4399717018,0.899906439165105
0.502487586538193,45258.2158958509,40796.6143397074,0.901418969620662
0.502946898774516,45148.6972907719,40787.1716142285,0.903396422526794
0.50340621101084,45010.8196780696,40772.7893535205,0.90584418691193
0.503865523247164,44844.5605868882,40753.1583159393,0.90876480408317
0.504324835483488,44650.1590406774,40727.9858885701,0.912157689101756
0.504784147719811,44428.1259412057,40696.9994948429,0.916018819895747
0.505243459956135,44179.2517759106,40659.949938703,0.920340392927918
0.505702772192459,43904.6114196586,40616.6146418448,0.925110445771042
0.506162084428783,43605.5658321331,40566.8007300623,0.930312448787638
0.506621396665106,43283.760486685,40510.3479249587,0.935924870423876
0.50708070890143,42941.1204052198,40447.1311981077,0.941920723456275
0.507540021137754,42579.841716087,40377.0631462896,0.948267102905525
0.507999333374078,42202.3796974475,40300.0960486357,0.954924730253378
0.508458645610401,41811.433316604,40216.2235693889,0.961847523017546
0.508917957846725,41409.9263255911,40125.4820735192,0.968982213540474
0.509377270083049,41000.9850241919,40027.9515265673,0.976268045827425
0.509836582319373,40587.9128526724,39923.7559547948,0.983636584115857
0.510295894555696,40174.16202707,39813.063446933,0.991011671135949
0.51075520679202,39763.3024789812,39696.0856844733,0.998309577164941
0.511214519028344,39358.9884086116,39573.0769934559,1.00543938229869
0.511673831264668,38964.9228035159,39444.3329170002,1.0123036330882
0.512133143500991,38584.8203151578,39310.1883142893,1.01879931001899
0.512592455737315,38222.3689203711,39171.0149982656,1.02481913352547
0.513051767973639,37881.1908242873,39027.2189308201,1.03025322281574
0.513511080209963,37564.8030846689,38879.2370006503,1.03499110358754
0.513970392446287,37276.5784542941,38727.5334151203,1.03892403812236
0.51442970468261,37019.7069476281,38572.5957432746,1.04194762529707
0.514889016918934,36797.1586401498,38414.9306525351,1.04396459053282
0.515348329155258,36611.6482031625,38255.0593864543,1.04488765909069
0.515807641391582,36465.6016636223,38093.5130351177,1.04464238343061
0.516266953627905,36361.1258575138,37930.8276533131,1.04316977977938
0.516726265864229,36299.981016779,37767.539284336,1.04042862355434
0.517185578100553,36283.5568940777,37604.1789492392,1.03639726003205
0.517644890336877,36312.85278719,37441.2676624068,1.03107480653833
0.5181042025732,36388.4617762328,37279.3115345166,1.02448165475534
0.518563514809524,36510.5594327628,37118.797023245,1.0166592240692
0.519022827045848,36678.8972010703,36960.1863904564,1.00766896528661
0.519482139282172,36892.8005894428,36803.9134221354,0.997590663601375
0.519941451518495,37151.1722438501,36650.379463995,0.986520135177214
0.520400763754819,37452.4999094335,36499.9498215734,0.974566448430316
0.520860075991143,37794.8692174155,36352.9505687902,0.961848825555379
0.521319388227467,38175.9811677097,36209.6658034293,0.948493390238164
0.52177870046379,38593.1741116781,36070.3353819529,0.934629923871387
0.522238012700114,39043.4499762469,35935.15315952,0.920388776641974
0.522697324936438,39523.5044109859,35804.2657541812,0.90589805453155
0.523156637172762,40029.7604847608,35677.7718470767,0.891281172183358
0.523615949409086,40558.4055090861,35555.7220231727,0.87665482843519
0.524075261645409,41105.4305221417,35438.1191497669,0.862127429383763
0.524534573881733,41666.6719312746,35324.9192827739,0.847797955666799
0.524993886118057,42237.8547832557,35216.0330838035,0.833755247858
0.525453198354381,42814.6371110417,35111.3277243522,0.820077667207347
0.525912510590704,43392.6547936193,35010.6292471657,0.806833078401874
0.526371822827028,43967.5663618102,34913.7253490814,0.794079095981239
0.526831135063352,44535.09718773,34820.368544508,0.781863535577991
0.527290447299676,45091.0825087539,34730.2796642265,0.770225014169577
0.527749759535999,45631.5087580769,34643.1516404539,0.759193648935002
0.528209071772323,46152.5527028433,34558.6535261522,0.748791811119545
0.528668384008647,46650.6179268023,34476.4346944206,0.73903489871273
0.529127696244971,47122.3682368688,34396.1291624962,0.729932099116878
0.529587008481294,47564.7576210505,34317.3599844153,0.721487119892894
0.530046320717618,47975.0564380976,34239.7436567404,0.713698871848542
0.530505632953942,48350.8735760121,34162.8944829114,0.706562094047879
0.530964945190266,48690.174376236,34086.4288437046,0.700067914736018
0.531424257426589,48991.2941819237,34009.9693239176,0.69420434572774
0.531883569662913,49252.9474311608,33933.1486486926,0.688956710583053
0.532342881899237,49474.2322783022,33855.6133867727,0.684308008991999
0.532802194135561,49654.6307877804,33777.0273823695,0.680239221327203
0.533261506371884,49794.0048038195,33697.0748821372,0.676729558405643
0.533720818608208,49892.5876555969,33615.4633288924,0.673756662230797
0.534180130844532,49950.9719096947,33531.9257991102,0.671296763949496
0.534639443080856,49970.0934294574,33446.2230667712,0.669324805525671
0.535098755317179,49951.2120434688,33358.1452817287,0.667814531761505
0.535558067553503,49895.8891622685,33267.5132563386,0.666738559325959
0.536017379789827,49805.9627132218,33174.1793595384,0.666068429407788
0.536476692026151,49683.5197878425,33078.0280228183,0.665774650509211
0.536936004262474,49530.8674136685,32978.9758674988,0.665826737740473
0.537395316498798,49350.5018739434,32876.9714673699,0.666193254758542
0.537854628735122,49145.0770029257,32771.9947649823,0.66684186420201
0.538313940971446,48917.371882789,32664.056163671,0.667739392090348
0.53877325320777,48670.2583600669,32553.1953206948,0.668851911158216
0.539232565444093,48406.6687858026,32439.4796696587,0.670144847463105
0.539691877680417,48129.5643644248,32323.0027026364,0.6715831138195
0.540151189916741,47841.9044724175,32203.8820441121,0.673131272662416
0.540610502153065,47546.6172796652,32082.2573500189,0.674753729825064
0.541069814389388,47246.5719745488,31958.2880657716,0.676414959438478
0.541529126625712,46944.5528591298,31832.1510772957,0.678079758748942
0.541988438862036,46643.2355437416,31704.0382886654,0.679713530141655
0.54244775109836,46345.1654317219,31574.1541591118,0.681282586111995
0.542907063334683,46052.7386455315,31442.7132308965,0.682754471409648
0.543366375571007,45768.1855057857,31309.9376778946,0.684098295177915
0.543825687807331,45493.5566354054,31176.0549027528,0.685285064709361
0.544285000043655,45230.7117227669,31041.2952082337,0.686288011528437
0.544744312279978,44981.3109409455,30905.8895658654,0.687082899972406
0.545203624516302,44746.8089853885,30770.0675023573,0.687648308338697
0.545662936752626,44528.4516600558,30634.0551214541,0.687965873040546
0.54612224898895,44327.274912588,30498.0732760421,0.688020487074457
0.546581561225273,44144.106192701,30362.3359024393,0.687800445429781
0.547040873461597,43979.5679849854,30227.0485259376,0.687297531805158
0.547500185697921,43834.0833477633,30092.4069438731,0.686507043049838
0.547959497934245,43707.8832737136,29958.5960898026,0.685427750005454
0.548418810170568,43601.0156756419,29825.7890798122,0.684061795754786
0.548878122406892,43513.3557919925,29694.1464395919,0.682414534552086
0.549337434643216,43444.617801402,29563.8155087119,0.680494316784113
0.54979674687954,43394.3674336003,29434.93001655,0.678312227078543
0.550256059115864,43362.0353651088,29307.6098225525,0.675881784048698
0.550715371352187,43346.9311922134,29181.9608119867,0.673218611084255
0.551174683588511,43348.2577803542,29058.0749370501,0.67034008804431
0.551633995824835,43365.1257980706,28936.0303921541,0.667264993693192
0.552093308061159,43396.5682546811,28815.8919113873,0.66401314828112
0.552552620297482,43441.5548736229,28697.7111755804,0.660605064875458
