差值定义 = 优化系数波场 - Taylor系数波场
相对L2定义 = 范数(优化系数波场 - Taylor系数波场) / 范数(Taylor系数波场)

时间_s,相对L2,最大绝对差值
0.649926814398119,0.00635855653941168,0.0507580574031561
0.949857704717534,0.00893787816580924,0.0642250937400586
1.24978859503695,0.010703148097139,0.0499324673960043
