频率_Hz,归一化振幅谱
212.614083137912,1.94313191320582e-10
213.145618345757,1.93872130794801e-10
213.677153553601,1.93433115230636e-10
214.208688761446,1.92996162902112e-10
214.740223969291,1.92561174376823e-10
215.271759177136,1.9212827952872e-10
215.803294384981,1.91697275651083e-10
216.334829592825,1.91268292706486e-10
216.86636480067,1.90841264589143e-10
217.397900008515,1.90416148631273e-10
217.92943521636,1.89993033535539e-10
218.460970424205,1.8957180432804e-10
218.992505632049,1.89152471895595e-10
219.524040839894,1.88735039442524e-10
220.055576047739,1.88319497457605e-10
220.587111255584,1.87905834229971e-10
221.118646463428,1.87494024618417e-10
221.650181671273,1.87084065281623e-10
222.181716879118,1.86675938578133e-10
222.713252086963,1.86269677705748e-10
223.244787294808,1.85865173356876e-10
223.776322502652,1.85462529179825e-10
224.307857710497,1.85061680847738e-10
224.839392918342,1.84662621349032e-10
225.370928126187,1.84265300412094e-10
225.902463334031,1.83869724424127e-10
226.433998541876,1.83475896314117e-10
226.965533749721,1.83083796977965e-10
227.497068957566,1.82693440732859e-10
228.028604165411,1.82304778418902e-10
228.560139373255,1.81917822832057e-10
229.0916745811,1.81532567709212e-10
229.623209788945,1.81149020059382e-10
230.15474499679,1.80767135360668e-10
230.686280204634,1.80386925872611e-10
231.217815412479,1.80008365946369e-10
231.749350620324,1.79631441253668e-10
232.280885828169,1.79256166582831e-10
232.812421036014,1.78882479814659e-10
233.343956243858,1.7851039762779e-10
233.875491451703,1.78139920815371e-10
234.407026659548,1.77771020759672e-10
234.938561867393,1.77403720738249e-10
235.470097075237,1.77037980571472e-10
236.001632283082,1.76673825103287e-10
236.533167490927,1.7631122874219e-10
237.064702698772,1.75950172654548e-10
237.596237906617,1.75590658431236e-10
238.127773114461,1.75232665736648e-10
238.659308322306,1.74876199833395e-10
239.190843530151,1.74521238314616e-10
239.722378737996,1.74167763534229e-10
240.253913945841,1.73815784922522e-10
240.785449153685,1.7346527178192e-10
241.31698436153,1.7311622320429e-10
241.848519569375,1.72768641107742e-10
242.38005477722,1.72422516261395e-10
242.911589985064,1.72077828356407e-10
243.443125192909,1.7173456172332e-10
243.974660400754,1.71392740746129e-10
244.506195608599,1.71052372780367e-10
245.037730816444,1.70713383595315e-10
245.569266024288,1.7037581005259e-10
246.100801232133,1.70039645154449e-10
246.632336439978,1.69704880221704e-10
247.163871647823,1.69371484867813e-10
247.695406855667,1.6903944269392e-10
248.226942063512,1.68708757518525e-10
248.758477271357,1.68379451944534e-10
249.290012479202,1.68051448853167e-10
249.821547687047,1.67724784741252e-10
250.353082894891,1.67399467564578e-10
250.884618102736,1.67075442903254e-10
251.416153310581,1.6675274264006e-10
251.947688518426,1.66431360334649e-10
252.47922372627,1.66111325686706e-10
253.010758934115,1.6579253590979e-10
253.54229414196,1.65475117878802e-10
254.073829349805,1.65158953770967e-10
254.60536455765,1.64844011045876e-10
255.136899765494,1.6453040851877e-10
255.668434973339,1.64217991164814e-10
256.199970181184,1.63906802062356e-10
256.731505389029,1.63596879392608e-10
257.263040596873,1.63288135833161e-10
257.794575804718,1.6298059395411e-10
258.326111012563,1.62674372074967e-10
258.857646220408,1.6236926285838e-10
259.389181428253,1.62065413361245e-10
259.920716636097,1.61762866898626e-10
260.452251843942,1.61461482701947e-10
260.983787051787,1.61161308399289e-10
261.515322259632,1.60862271163212e-10
262.046857467476,1.60564480196547e-10
262.578392675321,1.60267829671171e-10
263.109927883166,1.59972256204403e-10
263.641463091011,1.59677793742613e-10
264.172998298856,1.59384462153617e-10
264.7045335067,1.5909230881382e-10
265.236068714545,1.58801245810809e-10
265.76760392239,1.5851134975273e-10
266.299139130235,1.58222613081e-10
266.83067433808,1.57935038437558e-10
267.362209545924,1.57648611334938e-10
267.893744753769,1.57363320013734e-10
268.425279961614,1.57079122033417e-10
268.956815169459,1.56796013378218e-10
269.488350377303,1.56513926634116e-10
270.019885585148,1.56232878473324e-10
270.551420792993,1.55952860444913e-10
271.082956000838,1.55673897547475e-10
271.614491208683,1.55395980602433e-10
272.146026416527,1.55119144188877e-10
272.677561624372,1.54843389238266e-10
273.209096832217,1.54568719109827e-10
273.740632040062,1.54295134053332e-10
274.272167247906,1.54022608117452e-10
274.803702455751,1.5375111676443e-10
275.335237663596,1.53480667660561e-10
275.866772871441,1.53211193383404e-10
